"","from","to","source","path","from.Role","to.Role"
"24190","IL23A","MAPK14","NicheNet","IL23A*MAPK14","Receptor","TF"
"24191","JAM3","NR1I3","NicheNet","JAM3*NR1I3","Receptor","TF"
"24192","TNFRSF25","NR1H4","NicheNet","TNFRSF25*NR1H4","Receptor","TF"
"24193","TNFRSF25","NR1I2","NicheNet","TNFRSF25*NR1I2","Receptor","TF"
"24194","CD163","RET","NicheNet","CD163*RET","Receptor","TF"
"24195","GRM5","AKT1","NicheNet","GRM5*AKT1","Receptor","TF"
"24196","GRM5","SMAD2","NicheNet","GRM5*SMAD2","Receptor","TF"
"24197","GRM5","LHX8","NicheNet","GRM5*LHX8","Receptor","TF"
"24198","GRM5","BHLHE22","NicheNet","GRM5*BHLHE22","Receptor","TF"
"24199","GRM6","CAV1","NicheNet","GRM6*CAV1","Receptor","TF"
"24200","ADGRV1","EGFR","NicheNet","ADGRV1*EGFR","Receptor","TF"
"24201","CHRNA3","AKT2","NicheNet","CHRNA3*AKT2","Receptor","TF"
"24202","LYVE1","NFKB1","NicheNet","LYVE1*NFKB1","Receptor","TF"
"24203","LYVE1","PTK7","NicheNet","LYVE1*PTK7","Receptor","TF"
"24204","NLGN2","CTBP2","NicheNet","NLGN2*CTBP2","Receptor","TF"
"24205","NPR2","AKT1","NicheNet","NPR2*AKT1","Receptor","TF"
"24206","NPR2","BCL6","NicheNet","NPR2*BCL6","Receptor","TF"
"24207","TNFRSF14","LTBR","NicheNet","TNFRSF14*LTBR","Receptor","TF"
"24208","TNFRSF14","NFKB1","NicheNet","TNFRSF14*NFKB1","Receptor","TF"
"24209","FFAR2","AKT2","NicheNet","FFAR2*AKT2","Receptor","TF"
"24210","FFAR3","AKT2","NicheNet","FFAR3*AKT2","Receptor","TF"
"24211","FFAR1","AKT2","NicheNet","FFAR1*AKT2","Receptor","TF"
"24212","OSTN","FOXO1","NicheNet","OSTN*FOXO1","Receptor","TF"
"24213","NLGN3","NTRK3","NicheNet","NLGN3*NTRK3","Receptor","TF"
"24214","EPHB1","EGFR","NicheNet","EPHB1*EGFR","Receptor","TF"
"24215","EPHB1","ZIC1","NicheNet","EPHB1*ZIC1","Receptor","TF"
"24216","SMO","RET","NicheNet","SMO*RET","Receptor","TF"
"24217","TAS2R14","AKT1","NicheNet","TAS2R14*AKT1","Receptor","TF"
"24218","TAS2R14","PPARA","NicheNet","TAS2R14*PPARA","Receptor","TF"
"24219","CCL21","RUNX2","NicheNet","CCL21*RUNX2","Receptor","TF"
"24220","CALM3","AR","NicheNet","CALM3*AR","Receptor","TF"
"24221","CALM3","ATF3","NicheNet","CALM3*ATF3","Receptor","TF"
"24222","CD4","BRCA1","NicheNet","CD4*BRCA1","Receptor","TF"
"24223","CD4","AKT1","NicheNet","CD4*AKT1","Receptor","TF"
"24224","CD33","AKT1","NicheNet","CD33*AKT1","Receptor","TF"
"24225","CD34","CCND1","NicheNet","CD34*CCND1","Receptor","TF"
"24226","CD36","CAV1","NicheNet","CD36*CAV1","Receptor","TF"
"24227","CD44","APOD","NicheNet","CD44*APOD","Receptor","TF"
"24228","CD47","AR","NicheNet","CD47*AR","Receptor","TF"
"24229","CD151","AKT1","NicheNet","CD151*AKT1","Receptor","TF"
"24230","CDH1","AR","NicheNet","CDH1*AR","Receptor","TF"
"24231","CDH1","BRCA1","NicheNet","CDH1*BRCA1","Receptor","TF"
"24232","CDH5","AKT2","NicheNet","CDH5*AKT2","Receptor","TF"
"24233","CDH13","CAV1","NicheNet","CDH13*CAV1","Receptor","TF"
"24234","CHRNA4","CAV3","NicheNet","CHRNA4*CAV3","Receptor","TF"
"24235","LTB4R","CEBPB","NicheNet","LTB4R*CEBPB","Receptor","TF"
"24236","CNR1","CAV1","NicheNet","CNR1*CAV1","Receptor","TF"
"24237","CD55","ACHE","NicheNet","CD55*ACHE","Receptor","TF"
"24238","DAG1","ARNT","NicheNet","DAG1*ARNT","Receptor","TF"
"24239","DCC","CTNNB1","NicheNet","DCC*CTNNB1","Receptor","TF"
"24240","DCC","AKT1","NicheNet","DCC*AKT1","Receptor","TF"
"24241","DLG4","CFTR","NicheNet","DLG4*CFTR","Receptor","TF"
"24242","DRD4","DBH","NicheNet","DRD4*DBH","Receptor","TF"
"24243","DRD4","AKT1","NicheNet","DRD4*AKT1","Receptor","TF"
"24244","DSC1","CTNNB1","NicheNet","DSC1*CTNNB1","Receptor","TF"
"24245","DSC3","AR","NicheNet","DSC3*AR","Receptor","TF"
"24246","EGF","BCL6","NicheNet","EGF*BCL6","Receptor","TF"
"24247","EGF","CEBPB","NicheNet","EGF*CEBPB","Receptor","TF"
"24248","EGF","BRCA1","NicheNet","EGF*BRCA1","Receptor","TF"
"24249","EGFR","CDK4","NicheNet","EGFR*CDK4","Receptor","TF"
"24250","EGFR","RUNX1","NicheNet","EGFR*RUNX1","Receptor","TF"
"24251","EPHA2","BRAF","NicheNet","EPHA2*BRAF","Receptor","TF"
"24252","ENG","CTNNB1","NicheNet","ENG*CTNNB1","Receptor","TF"
"24253","ENG","EGFR","NicheNet","ENG*EGFR","Receptor","TF"
"24254","ENG","RUNX1","NicheNet","ENG*RUNX1","Receptor","TF"
"24255","EPHA1","BTK","NicheNet","EPHA1*BTK","Receptor","TF"
"24256","EPHB2","AKT1","NicheNet","EPHB2*AKT1","Receptor","TF"
"24257","EPHB2","CAV1","NicheNet","EPHB2*CAV1","Receptor","TF"
"24258","EPHB4","CUX1","NicheNet","EPHB4*CUX1","Receptor","TF"
"24259","EPO","CREB1","NicheNet","EPO*CREB1","Receptor","TF"
"24260","EPOR","AKT1","NicheNet","EPOR*AKT1","Receptor","TF"
"24261","ERBB2","ELF1","NicheNet","ERBB2*ELF1","Receptor","TF"
"24262","ERBB2","CDK4","NicheNet","ERBB2*CDK4","Receptor","TF"
"24263","ERBB2","AR","NicheNet","ERBB2*AR","Receptor","TF"
"24264","ESR1","ATF3","NicheNet","ESR1*ATF3","Receptor","TF"
"24265","ESR2","RUNX2","NicheNet","ESR2*RUNX2","Receptor","TF"
"24266","F2RL2","MAPK14","NicheNet","F2RL2*MAPK14","Receptor","TF"
"24267","PTK2B","ESR2","NicheNet","PTK2B*ESR2","Receptor","TF"
"24268","PTK2B","CTNNB1","NicheNet","PTK2B*CTNNB1","Receptor","TF"
"24269","PTK2B","ABL1","NicheNet","PTK2B*ABL1","Receptor","TF"
"24270","FGFR1","EGR1","NicheNet","FGFR1*EGR1","Receptor","TF"
"24271","FGFR1","BRCA1","NicheNet","FGFR1*BRCA1","Receptor","TF"
"24272","FGFR3","ACHE","NicheNet","FGFR3*ACHE","Receptor","TF"
"24273","FGFR2","BRCA1","NicheNet","FGFR2*BRCA1","Receptor","TF"
"24274","VEGFD","ESR1","NicheNet","VEGFD*ESR1","Receptor","TF"
"24275","VEGFD","ESR2","NicheNet","VEGFD*ESR2","Receptor","TF"
"24276","FLT1","ERBB2","NicheNet","FLT1*ERBB2","Receptor","TF"
"24277","FLT1","ARNT","NicheNet","FLT1*ARNT","Receptor","TF"
"24278","FLT3","CEBPA","NicheNet","FLT3*CEBPA","Receptor","TF"
"24279","FLT3","BRAF","NicheNet","FLT3*BRAF","Receptor","TF"
"24280","FLT4","CAV1","NicheNet","FLT4*CAV1","Receptor","TF"
"24281","FLT4","ERBB2","NicheNet","FLT4*ERBB2","Receptor","TF"
"24282","FLT4","FLI1","NicheNet","FLT4*FLI1","Receptor","TF"
"24283","FLT4","BRAF","NicheNet","FLT4*BRAF","Receptor","TF"
"24284","FSHR","AKT1","NicheNet","FSHR*AKT1","Receptor","TF"
"24285","GABRA1","DBH","NicheNet","GABRA1*DBH","Receptor","TF"
"24286","GABRA2","CUX1","NicheNet","GABRA2*CUX1","Receptor","TF"
"24287","GDF9","ALK","NicheNet","GDF9*ALK","Receptor","TF"
"24288","GDF10","BRCA1","NicheNet","GDF10*BRCA1","Receptor","TF"
"24289","GDF10","EP300","NicheNet","GDF10*EP300","Receptor","TF"
"24290","GFRA1","CCND1","NicheNet","GFRA1*CCND1","Receptor","TF"
"24291","GHR","EGFR","NicheNet","GHR*EGFR","Receptor","TF"
"24292","GHR","ERBB3","NicheNet","GHR*ERBB3","Receptor","TF"
"24293","GHRH","ACHE","NicheNet","GHRH*ACHE","Receptor","TF"
"24294","GLP1R","CAV1","NicheNet","GLP1R*CAV1","Receptor","TF"
"24295","XCR1","BCL6","NicheNet","XCR1*BCL6","Receptor","TF"
"24296","XCR1","CEBPB","NicheNet","XCR1*CEBPB","Receptor","TF"
"24297","UTS2R","CAV1","NicheNet","UTS2R*CAV1","Receptor","TF"
"24298","MCHR1","BNC1","NicheNet","MCHR1*BNC1","Receptor","TF"
"24299","GPER1","ERBB2","NicheNet","GPER1*ERBB2","Receptor","TF"
"24300","GRIA1","ESR1","NicheNet","GRIA1*ESR1","Receptor","TF"
"24301","GUCY2C","ATM","NicheNet","GUCY2C*ATM","Receptor","TF"
"24302","HGF","ERBB3","NicheNet","HGF*ERBB3","Receptor","TF"
"24303","HGF","NR5A2","NicheNet","HGF*NR5A2","Receptor","TF"
"24304","HGF","E2F4","NicheNet","HGF*E2F4","Receptor","TF"
"24305","HGF","E2F3","NicheNet","HGF*E2F3","Receptor","TF"
"24306","NRG1","GFAP","NicheNet","NRG1*GFAP","Receptor","TF"
"24307","HRH1","EGFR","NicheNet","HRH1*EGFR","Receptor","TF"
"24308","HTR1A","ACHE","NicheNet","HTR1A*ACHE","Receptor","TF"
"24309","IAPP","EGFR","NicheNet","IAPP*EGFR","Receptor","TF"
"24310","ICAM1","CFTR","NicheNet","ICAM1*CFTR","Receptor","TF"
"24311","ICAM2","ETS1","NicheNet","ICAM2*ETS1","Receptor","TF"
"24312","IFNAR1","CUX1","NicheNet","IFNAR1*CUX1","Receptor","TF"
"24313","IFNAR2","ATF2","NicheNet","IFNAR2*ATF2","Receptor","TF"
"24314","IFNB1","PRDM1","NicheNet","IFNB1*PRDM1","Receptor","TF"
"24315","IFNB1","IRF8","NicheNet","IFNB1*IRF8","Receptor","TF"
"24316","IFNG","ATF2","NicheNet","IFNG*ATF2","Receptor","TF"
"24317","IFNG","AIRE","NicheNet","IFNG*AIRE","Receptor","TF"
"24318","IFNGR2","GTF2F1","NicheNet","IFNGR2*GTF2F1","Receptor","TF"
"24319","IFNGR2","HNF4A","NicheNet","IFNGR2*HNF4A","Receptor","TF"
"24320","IFNGR2","ESR1","NicheNet","IFNGR2*ESR1","Receptor","TF"
"24321","IFNGR2","ESR2","NicheNet","IFNGR2*ESR2","Receptor","TF"
"24322","IFNGR2","AR","NicheNet","IFNGR2*AR","Receptor","TF"
"24323","IGF1R","BRCA1","NicheNet","IGF1R*BRCA1","Receptor","TF"
"24324","IGF1R","E2F1","NicheNet","IGF1R*E2F1","Receptor","TF"
"24325","IGF1R","EGR1","NicheNet","IGF1R*EGR1","Receptor","TF"
"24326","IGF1R","ERBB3","NicheNet","IGF1R*ERBB3","Receptor","TF"
"24327","IGF2","CEBPD","NicheNet","IGF2*CEBPD","Receptor","TF"
"24328","IGF2R","ESR1","NicheNet","IGF2R*ESR1","Receptor","TF"
"24329","IGSF1","CEBPB","NicheNet","IGSF1*CEBPB","Receptor","TF"
"24330","IGSF1","AKT1","NicheNet","IGSF1*AKT1","Receptor","TF"
"24331","IGSF1","HDAC1","NicheNet","IGSF1*HDAC1","Receptor","TF"
"24332","IGSF1","CAV1","NicheNet","IGSF1*CAV1","Receptor","TF"
"24333","IGSF1","CFTR","NicheNet","IGSF1*CFTR","Receptor","TF"
"24334","IGSF1","HIF1A","NicheNet","IGSF1*HIF1A","Receptor","TF"
"24335","IGSF1","CTNNB1","NicheNet","IGSF1*CTNNB1","Receptor","TF"
"24336","IL1A","DBH","NicheNet","IL1A*DBH","Receptor","TF"
"24337","IL1A","HNF4A","NicheNet","IL1A*HNF4A","Receptor","TF"
"24338","IL1A","RUNX2","NicheNet","IL1A*RUNX2","Receptor","TF"
"24339","IL1B","GATA1","NicheNet","IL1B*GATA1","Receptor","TF"
"24340","IL1B","FOXO3","NicheNet","IL1B*FOXO3","Receptor","TF"
"24341","IL1B","GFI1","NicheNet","IL1B*GFI1","Receptor","TF"
"24342","IL1R1","ESR1","NicheNet","IL1R1*ESR1","Receptor","TF"
"24343","IL2","CUX1","NicheNet","IL2*CUX1","Receptor","TF"
"24344","IL2","BCL6","NicheNet","IL2*BCL6","Receptor","TF"
"24345","IL2","GATA3","NicheNet","IL2*GATA3","Receptor","TF"
"24346","IL4","EZH2","NicheNet","IL4*EZH2","Receptor","TF"
"24347","IL4","CCND1","NicheNet","IL4*CCND1","Receptor","TF"
"24348","IL4","NR3C1","NicheNet","IL4*NR3C1","Receptor","TF"
"24349","IL4","EGFR","NicheNet","IL4*EGFR","Receptor","TF"
"24350","IL4","CTNNB1","NicheNet","IL4*CTNNB1","Receptor","TF"
"24351","IL6","FOXM1","NicheNet","IL6*FOXM1","Receptor","TF"
"24352","IL6","ETS1","NicheNet","IL6*ETS1","Receptor","TF"
"24353","IL6","ERBB3","NicheNet","IL6*ERBB3","Receptor","TF"
"24354","IL6","FGFR3","NicheNet","IL6*FGFR3","Receptor","TF"
"24355","IL6","CREB1","NicheNet","IL6*CREB1","Receptor","TF"
"24356","IL6ST","BTK","NicheNet","IL6ST*BTK","Receptor","TF"
"24357","IL6ST","EGFR","NicheNet","IL6ST*EGFR","Receptor","TF"
"24358","IL7","CTNNB1","NicheNet","IL7*CTNNB1","Receptor","TF"
"24359","CXCR1","HIF1A","NicheNet","CXCR1*HIF1A","Receptor","TF"
"24360","CXCR1","CTNNB1","NicheNet","CXCR1*CTNNB1","Receptor","TF"
"24361","CXCR1","ESR1","NicheNet","CXCR1*ESR1","Receptor","TF"
"24362","CXCR2","RUNX1","NicheNet","CXCR2*RUNX1","Receptor","TF"
"24363","IL10","HIF1A","NicheNet","IL10*HIF1A","Receptor","TF"
"24364","IL10","FOS","NicheNet","IL10*FOS","Receptor","TF"
"24365","IL12B","ATF3","NicheNet","IL12B*ATF3","Receptor","TF"
"24366","IL13","FOXA2","NicheNet","IL13*FOXA2","Receptor","TF"
"24367","IL13RA1","FOXM1","NicheNet","IL13RA1*FOXM1","Receptor","TF"
"24368","IL15","AHR","NicheNet","IL15*AHR","Receptor","TF"
"24369","IL15RA","EGFR","NicheNet","IL15RA*EGFR","Receptor","TF"
"24370","INHA","CREB1","NicheNet","INHA*CREB1","Receptor","TF"
"24371","INS","FOXM1","NicheNet","INS*FOXM1","Receptor","TF"
"24372","INS","EGFR","NicheNet","INS*EGFR","Receptor","TF"
"24373","INS","FOXO3","NicheNet","INS*FOXO3","Receptor","TF"
"24374","INS","ERBB3","NicheNet","INS*ERBB3","Receptor","TF"
"24375","INSR","HNF4A","NicheNet","INSR*HNF4A","Receptor","TF"
"24376","INSR","BCL3","NicheNet","INSR*BCL3","Receptor","TF"
"24377","INSR","EGFR","NicheNet","INSR*EGFR","Receptor","TF"
"24378","INSR","CUX1","NicheNet","INSR*CUX1","Receptor","TF"
"24379","INSR","ERBB2","NicheNet","INSR*ERBB2","Receptor","TF"
"24380","INSR","HIF1A","NicheNet","INSR*HIF1A","Receptor","TF"
"24381","ITGA6","ESR1","NicheNet","ITGA6*ESR1","Receptor","TF"
"24382","ITGA2","CAV1","NicheNet","ITGA2*CAV1","Receptor","TF"
"24383","ITGA3","ERBB2","NicheNet","ITGA3*ERBB2","Receptor","TF"
"24384","ITGA3","AKT1","NicheNet","ITGA3*AKT1","Receptor","TF"
"24385","ITGA3","AR","NicheNet","ITGA3*AR","Receptor","TF"
"24386","ITGA7","AR","NicheNet","ITGA7*AR","Receptor","TF"
"24387","ITGA9","EGFR","NicheNet","ITGA9*EGFR","Receptor","TF"
"24388","ITGAL","DNMT1","NicheNet","ITGAL*DNMT1","Receptor","TF"
"24389","ITGAL","ETS1","NicheNet","ITGAL*ETS1","Receptor","TF"
"24390","ITGAL","CTNNB1","NicheNet","ITGAL*CTNNB1","Receptor","TF"
"24391","ITGAL","PARP1","NicheNet","ITGAL*PARP1","Receptor","TF"
"24392","ITGAM","HIF1A","NicheNet","ITGAM*HIF1A","Receptor","TF"
"24393","ITGAV","CTNNB1","NicheNet","ITGAV*CTNNB1","Receptor","TF"
"24394","ITGAX","ABL1","NicheNet","ITGAX*ABL1","Receptor","TF"
"24395","ITGB1","ERBB3","NicheNet","ITGB1*ERBB3","Receptor","TF"
"24396","ITGB3","CFTR","NicheNet","ITGB3*CFTR","Receptor","TF"
"24397","ITGB4","FHL2","NicheNet","ITGB4*FHL2","Receptor","TF"
"24398","ITGB4","CAV1","NicheNet","ITGB4*CAV1","Receptor","TF"
"24399","ITGB4","CTNNB1","NicheNet","ITGB4*CTNNB1","Receptor","TF"
"24400","ITPR1","IGF1R","NicheNet","ITPR1*IGF1R","Receptor","TF"
"24401","ITPR1","AR","NicheNet","ITPR1*AR","Receptor","TF"
"24402","ITPR3","MTOR","NicheNet","ITPR3*MTOR","Receptor","TF"
"24403","KDR","ESR1","NicheNet","KDR*ESR1","Receptor","TF"
"24404","KDR","BRAF","NicheNet","KDR*BRAF","Receptor","TF"
"24405","KDR","JUND","NicheNet","KDR*JUND","Receptor","TF"
"24406","KDR","FOXA2","NicheNet","KDR*FOXA2","Receptor","TF"
"24407","KIT","GATA2","NicheNet","KIT*GATA2","Receptor","TF"
"24408","KIT","BRAF","NicheNet","KIT*BRAF","Receptor","TF"
"24409","KIT","EGFR","NicheNet","KIT*EGFR","Receptor","TF"
"24410","KIT","CEBPA","NicheNet","KIT*CEBPA","Receptor","TF"
"24411","RPSA","EGFR","NicheNet","RPSA*EGFR","Receptor","TF"
"24412","RPSA","ERBB2","NicheNet","RPSA*ERBB2","Receptor","TF"
"24413","LRP1","GSK3B","NicheNet","LRP1*GSK3B","Receptor","TF"
"24414","LTA","NR3C1","NicheNet","LTA*NR3C1","Receptor","TF"
"24415","M6PR","JUND","NicheNet","M6PR*JUND","Receptor","TF"
"24416","MC3R","LEPR","NicheNet","MC3R*LEPR","Receptor","TF"
"24417","MET","HIVEP2","NicheNet","MET*HIVEP2","Receptor","TF"
"24418","MET","SMAD4","NicheNet","MET*SMAD4","Receptor","TF"
"24419","MET","BRCA1","NicheNet","MET*BRCA1","Receptor","TF"
"24420","KITLG","HSF1","NicheNet","KITLG*HSF1","Receptor","TF"
"24421","KITLG","EGFR","NicheNet","KITLG*EGFR","Receptor","TF"
"24422","MPL","IDH2","NicheNet","MPL*IDH2","Receptor","TF"
"24423","MSR1","ESR2","NicheNet","MSR1*ESR2","Receptor","TF"
"24424","MSR1","ESR1","NicheNet","MSR1*ESR1","Receptor","TF"
"24425","MST1","CCND1","NicheNet","MST1*CCND1","Receptor","TF"
"24426","MST1","CDK4","NicheNet","MST1*CDK4","Receptor","TF"
"24427","MST1","JAK2","NicheNet","MST1*JAK2","Receptor","TF"
"24428","MST1","CTNNB1","NicheNet","MST1*CTNNB1","Receptor","TF"
"24429","MST1","MET","NicheNet","MST1*MET","Receptor","TF"
"24430","MST1R","ERBB2","NicheNet","MST1R*ERBB2","Receptor","TF"
"24431","MST1R","EGFR","NicheNet","MST1R*EGFR","Receptor","TF"
"24432","MST1R","ERBB3","NicheNet","MST1R*ERBB3","Receptor","TF"
"24433","MTNR1A","HIF1A","NicheNet","MTNR1A*HIF1A","Receptor","TF"
"24434","MYLK","MYD88","NicheNet","MYLK*MYD88","Receptor","TF"
"24435","MYLK","CREB1","NicheNet","MYLK*CREB1","Receptor","TF"
"24436","NCAM1","CTNNB1","NicheNet","NCAM1*CTNNB1","Receptor","TF"
"24437","NCAM1","RUNX1","NicheNet","NCAM1*RUNX1","Receptor","TF"
"24438","NCAM1","AR","NicheNet","NCAM1*AR","Receptor","TF"
"24439","NCAM1","LTBR","NicheNet","NCAM1*LTBR","Receptor","TF"
"24440","NCAM1","ERBB2","NicheNet","NCAM1*ERBB2","Receptor","TF"
"24441","NGF","CUX1","NicheNet","NGF*CUX1","Receptor","TF"
"24442","NGFR","ABL1","NicheNet","NGFR*ABL1","Receptor","TF"
"24443","NGFR","ERBB3","NicheNet","NGFR*ERBB3","Receptor","TF"
"24444","NOTCH1","ERBB2","NicheNet","NOTCH1*ERBB2","Receptor","TF"
"24445","NOTCH1","MET","NicheNet","NOTCH1*MET","Receptor","TF"
"24446","NOTCH3","ESR1","NicheNet","NOTCH3*ESR1","Receptor","TF"
"24447","NOTCH3","IGF1R","NicheNet","NOTCH3*IGF1R","Receptor","TF"
"24448","NPR1","NR3C1","NicheNet","NPR1*NR3C1","Receptor","TF"
"24449","NTF3","ESR1","NicheNet","NTF3*ESR1","Receptor","TF"
"24450","NTF4","NR3C1","NicheNet","NTF4*NR3C1","Receptor","TF"
"24451","NTRK2","LEPR","NicheNet","NTRK2*LEPR","Receptor","TF"
"24452","NTRK2","ERBB2","NicheNet","NTRK2*ERBB2","Receptor","TF"
"24453","ROR2","FOS","NicheNet","ROR2*FOS","Receptor","TF"
"24454","OSM","MET","NicheNet","OSM*MET","Receptor","TF"
"24455","P2RY1","ERBB3","NicheNet","P2RY1*ERBB3","Receptor","TF"
"24456","P2RY2","ESR2","NicheNet","P2RY2*ESR2","Receptor","TF"
"24457","PDGFRA","ABL1","NicheNet","PDGFRA*ABL1","Receptor","TF"
"24458","PDGFRA","SMAD4","NicheNet","PDGFRA*SMAD4","Receptor","TF"
"24459","PDGFRA","BRCA1","NicheNet","PDGFRA*BRCA1","Receptor","TF"
"24460","PDGFRA","MET","NicheNet","PDGFRA*MET","Receptor","TF"
"24461","PDGFRB","CTNNB1","NicheNet","PDGFRB*CTNNB1","Receptor","TF"
"24462","PDGFRB","BRAF","NicheNet","PDGFRB*BRAF","Receptor","TF"
"24463","PDGFRB","MYOD1","NicheNet","PDGFRB*MYOD1","Receptor","TF"
"24464","PDGFRB","ERBB3","NicheNet","PDGFRB*ERBB3","Receptor","TF"
"24465","PECAM1","AKT1","NicheNet","PECAM1*AKT1","Receptor","TF"
"24466","PECAM1","EGFR","NicheNet","PECAM1*EGFR","Receptor","TF"
"24467","PENK","CREB1","NicheNet","PENK*CREB1","Receptor","TF"
"24468","PGR","FOS","NicheNet","PGR*FOS","Receptor","TF"
"24469","PGR","ERBB3","NicheNet","PGR*ERBB3","Receptor","TF"
"24470","PGR","MYC","NicheNet","PGR*MYC","Receptor","TF"
"24471","PGR","IGF1R","NicheNet","PGR*IGF1R","Receptor","TF"
"24472","PGR","GATA3","NicheNet","PGR*GATA3","Receptor","TF"
"24473","PGR","FOXA1","NicheNet","PGR*FOXA1","Receptor","TF"
"24474","PGR","HDAC1","NicheNet","PGR*HDAC1","Receptor","TF"
"24475","PIGR","JUND","NicheNet","PIGR*JUND","Receptor","TF"
"24476","PIGR","AKT1","NicheNet","PIGR*AKT1","Receptor","TF"
"24477","PIK3CB","ESR1","NicheNet","PIK3CB*ESR1","Receptor","TF"
"24478","PIK3CB","ESR2","NicheNet","PIK3CB*ESR2","Receptor","TF"
"24479","PIK3CB","MET","NicheNet","PIK3CB*MET","Receptor","TF"
"24480","PIK3CB","CAV1","NicheNet","PIK3CB*CAV1","Receptor","TF"
"24481","PIK3CB","NFKB1","NicheNet","PIK3CB*NFKB1","Receptor","TF"
"24482","PKD1","CUX1","NicheNet","PKD1*CUX1","Receptor","TF"
"24483","PKD1","NFKB1","NicheNet","PKD1*NFKB1","Receptor","TF"
"24484","PKD1","IGF1R","NicheNet","PKD1*IGF1R","Receptor","TF"
"24485","PKD1","LEPR","NicheNet","PKD1*LEPR","Receptor","TF"
"24486","PKD1","NTRK2","NicheNet","PKD1*NTRK2","Receptor","TF"
"24487","PLAUR","AKT1","NicheNet","PLAUR*AKT1","Receptor","TF"
